strategies,memory,threshold,distribution,choice,crosses,std
32,21,6000.0,uniform,mse,False,160.9656721167591
59,26,6000.0,uniform,mse,False,157.63961009720126
27,21,6000.0,uniform,mse,False,123.59077797311576
33,10,6000.0,uniform,choice,False,2461.0450480232985
22,16,6000.0,uniform,mse,False,157.35885612192277
28,22,6000.0,uniform,mse,False,136.70734288983897
36,20,6000.0,uniform,mse,False,219.04501820402126
52,31,6000.0,uniform,mse,False,198.4830144469128
57,20,6000.0,uniform,choice,False,1384.944464590548
25,11,6000.0,uniform,choice,False,2360.493326743374
10,7,6000.0,uniform,choice,False,2726.190514325806
9,7,6000.0,uniform,choice,False,2702.32419409663
48,19,6000.0,uniform,mse,False,233.16878007143237
44,10,6000.0,uniform,choice,False,2042.0698029205564
7,14,6000.0,uniform,mse,False,80.43000435160997
16,13,6000.0,uniform,mse,False,171.25653388995119
55,38,6000.0,uniform,mse,False,290.94490814854
56,38,6000.0,uniform,mse,False,137.53933396096767
46,19,6000.0,uniform,mse,False,374.7150618803573
40,20,6000.0,uniform,mse,False,238.02954522495733
33,21,6000.0,uniform,mse,False,158.80880202306167
59,14,6000.0,uniform,choice,False,1978.2016637340087
24,22,6000.0,uniform,mse,False,118.94377831563953
60,26,6000.0,uniform,mse,False,194.2577209023557
23,16,6000.0,uniform,mse,False,191.14689220596813
29,22,6000.0,uniform,mse,False,145.3572096595143
37,20,6000.0,uniform,mse,False,159.52378631414186
37,10,6000.0,uniform,choice,False,2490.338846341999
21,8,6000.0,uniform,choice,False,2778.5347142693754
28,11,6000.0,uniform,choice,False,2446.563456687768
8,14,6000.0,uniform,mse,False,61.29058981605578
17,13,6000.0,uniform,mse,False,191.57580640571504
54,21,6000.0,uniform,choice,False,2118.5453010025535
53,31,6000.0,uniform,mse,False,100.807789668539
49,19,6000.0,uniform,mse,False,352.5035608330787
2,8,6000.0,uniform,choice,False,1024.872461138458
57,38,6000.0,uniform,mse,False,289.2905649866665
47,19,6000.0,uniform,mse,False,280.61942626981477
41,20,6000.0,uniform,mse,False,179.66300565224884
54,39,6000.0,uniform,mse,False,150.4155371842616
48,10,6000.0,uniform,choice,False,2403.7840010283785
18,17,6000.0,uniform,mse,False,85.37180096495563
41,10,6000.0,uniform,choice,False,2491.317709566566
34,21,6000.0,uniform,mse,False,193.74785263326146
25,22,6000.0,uniform,mse,False,124.77718381178508
56,21,6000.0,uniform,choice,False,2118.9669063956617
53,17,6000.0,uniform,choice,False,1846.2462502060769
58,27,6000.0,uniform,mse,False,166.14477135321164
11,7,6000.0,uniform,choice,False,2783.319090582321
34,10,6000.0,uniform,choice,False,2473.510082777105
26,11,6000.0,uniform,choice,False,1783.4345292160294
30,22,6000.0,uniform,mse,False,127.85710148443067
9,14,6000.0,uniform,mse,False,99.29866867184072
10,14,6000.0,uniform,mse,False,86.81705823166321
38,20,6000.0,uniform,mse,False,109.26971401079075
45,10,6000.0,uniform,choice,False,2129.0357389203214
50,19,6000.0,uniform,mse,False,411.5069943512504
60,14,6000.0,uniform,choice,False,1964.910669114502
19,17,6000.0,uniform,mse,False,115.38318075005559
52,32,6000.0,uniform,mse,False,185.6211594720548
2,15,6000.0,uniform,mse,False,0.0
42,20,6000.0,uniform,mse,False,143.30918881914027
35,21,6000.0,uniform,mse,False,146.32150354612952
44,20,6000.0,uniform,mse,False,262.09033251915264
26,22,6000.0,uniform,mse,False,117.80530548324214
11,14,6000.0,uniform,mse,False,87.50755167412696
22,8,6000.0,uniform,choice,False,2078.875638800936
59,27,6000.0,uniform,mse,False,146.53177602642893
31,22,6000.0,uniform,mse,False,133.76385909504853
56,39,6000.0,uniform,mse,False,158.71713060557138
55,39,6000.0,uniform,mse,False,195.19216243521186
55,21,6000.0,uniform,choice,False,1756.6051905877996
29,11,6000.0,uniform,choice,False,2367.0532331149634
38,10,6000.0,uniform,choice,False,1946.7852491736214
39,20,6000.0,uniform,mse,False,158.15104678755685
3,8,6000.0,uniform,choice,False,1572.1595655657857
20,17,6000.0,uniform,mse,False,114.60365788228576
3,15,6000.0,uniform,mse,False,13.118475521187667
51,19,6000.0,uniform,mse,False,338.62245879445146
57,21,6000.0,uniform,choice,False,1733.6129275014073
12,7,6000.0,uniform,choice,False,1979.111891733259
32,22,6000.0,uniform,mse,False,144.46510443702314
49,10,6000.0,uniform,choice,False,2526.8888619011323
27,22,6000.0,uniform,mse,False,122.01409918529907
12,14,6000.0,uniform,mse,False,110.05253472773809
43,20,6000.0,uniform,mse,False,155.22529304208126
42,10,6000.0,uniform,choice,False,2742.685324713719
45,20,6000.0,uniform,mse,False,167.81775948927455
27,11,6000.0,uniform,choice,False,1843.7391247136889
53,32,6000.0,uniform,mse,False,206.50783540578885
35,10,6000.0,uniform,choice,False,2456.0890313667373
28,23,6000.0,uniform,mse,False,158.36872923655096
60,27,6000.0,uniform,mse,False,203.86494628486562
52,18,6000.0,uniform,choice,False,1465.2462276354784
36,21,6000.0,uniform,mse,False,172.52825391801775
57,39,6000.0,uniform,mse,False,197.60895512425327
54,40,6000.0,uniform,mse,False,165.11322582927752
4,15,6000.0,uniform,mse,False,19.420865068271286
21,17,6000.0,uniform,mse,False,145.32333742382878
58,15,6000.0,uniform,choice,False,2071.9175583019705
46,10,6000.0,uniform,choice,False,1952.855612071717
13,14,6000.0,uniform,mse,False,98.60936263864603
48,20,6000.0,uniform,mse,False,317.33595068948614
24,23,6000.0,uniform,mse,False,146.27324567397827
33,22,6000.0,uniform,mse,False,146.5052026379951
23,8,6000.0,uniform,choice,False,2913.6889270476354
40,21,6000.0,uniform,mse,False,171.65223447424157
54,22,6000.0,uniform,choice,False,1419.5862108375102
46,20,6000.0,uniform,mse,False,162.52276763579926
29,23,6000.0,uniform,mse,False,138.20559901827423
58,28,6000.0,uniform,mse,False,168.89805579861192
30,11,6000.0,uniform,choice,False,2077.364032518133
39,10,6000.0,uniform,choice,False,2254.9821157605666
5,15,6000.0,uniform,mse,False,34.59542744352207
22,17,6000.0,uniform,mse,False,189.4887870033475
52,33,6000.0,uniform,mse,False,224.67002842225762
4,8,6000.0,uniform,choice,False,1921.2503658815526
37,21,6000.0,uniform,mse,False,172.84532854549468
14,14,6000.0,uniform,mse,False,119.2699878427092
56,22,6000.0,uniform,choice,False,1420.1007992392654
13,7,6000.0,uniform,choice,False,2795.3675304689364
56,40,6000.0,uniform,mse,False,167.32011562794833
55,40,6000.0,uniform,mse,False,133.18328536269107
25,23,6000.0,uniform,mse,False,124.30963920790694
34,22,6000.0,uniform,mse,False,137.95729194210793
49,20,6000.0,uniform,mse,False,208.9847879631434
24,12,6000.0,uniform,choice,False,2626.0407619837133
43,10,6000.0,uniform,choice,False,2269.2432042423306
50,10,6000.0,uniform,choice,False,1954.9943136490192
41,21,6000.0,uniform,mse,False,182.6117674192986
30,23,6000.0,uniform,mse,False,151.90698338127842
6,15,6000.0,uniform,mse,False,77.76491753998071
32,11,6000.0,uniform,choice,False,2393.494890823876
47,20,6000.0,uniform,mse,False,178.09615492761208
59,28,6000.0,uniform,mse,False,195.03500388993496
23,17,6000.0,uniform,mse,False,158.4786685961237
59,15,6000.0,uniform,choice,False,2262.19713774021
53,18,6000.0,uniform,choice,False,1959.8379933045487
15,14,6000.0,uniform,mse,False,136.88159116550332
38,21,6000.0,uniform,mse,False,219.5953551421341
47,10,6000.0,uniform,choice,False,2310.460137375237
53,33,6000.0,uniform,mse,False,181.44834102062447
18,9,6000.0,uniform,choice,False,2035.1685199019762
26,23,6000.0,uniform,mse,False,141.54495540286837
35,22,6000.0,uniform,mse,False,151.64546020240766
55,22,6000.0,uniform,choice,False,1824.1829004790063
7,15,6000.0,uniform,mse,False,75.42090956757283
50,20,6000.0,uniform,mse,False,205.94875576220412
57,40,6000.0,uniform,mse,False,131.47437012589182
42,21,6000.0,uniform,mse,False,224.9152587086968
31,23,6000.0,uniform,mse,False,137.94103232903544
18,18,6000.0,uniform,mse,False,141.03053428247375
54,41,6000.0,uniform,mse,False,158.18451902224388
31,11,6000.0,uniform,choice,False,1833.1369576766488
5,8,6000.0,uniform,choice,False,2200.049526351623
44,21,6000.0,uniform,mse,False,194.9333219334242
60,28,6000.0,uniform,mse,False,181.93736307210966
16,14,6000.0,uniform,mse,False,145.01123956438687
36,11,6000.0,uniform,choice,False,2406.078448928879
57,22,6000.0,uniform,choice,False,1834.08578250855
39,21,6000.0,uniform,mse,False,157.47354825493707
14,7,6000.0,uniform,choice,False,1949.9446191110146
8,15,6000.0,uniform,mse,False,82.24329759925729
25,12,6000.0,uniform,choice,False,2671.6078754188457
27,23,6000.0,uniform,mse,False,148.46278995088298
32,23,6000.0,uniform,mse,False,151.45811302138952
19,18,6000.0,uniform,mse,False,153.4318923822554
40,11,6000.0,uniform,choice,False,2448.442206791902
52,34,6000.0,uniform,mse,False,188.22226689755746
51,10,6000.0,uniform,choice,False,3453.7198728327694
60,15,6000.0,uniform,choice,False,2129.0965979964367
28,24,6000.0,uniform,mse,False,158.2911191444422
51,20,6000.0,uniform,mse,False,202.94826927076764
33,11,6000.0,uniform,choice,False,2369.8868010940946
17,14,6000.0,uniform,mse,False,152.86032971310772
43,21,6000.0,uniform,mse,False,184.18449880486685
58,29,6000.0,uniform,mse,False,168.78999415966146
45,21,6000.0,uniform,mse,False,206.86633462214192
55,41,6000.0,uniform,mse,False,238.53135188034128
36,22,6000.0,uniform,mse,False,156.583576405701
19,9,6000.0,uniform,choice,False,2768.05924185159
44,11,6000.0,uniform,choice,False,2057.065866616818
9,15,6000.0,uniform,mse,False,94.10208074213875
52,19,6000.0,uniform,choice,False,1830.3463676583185
54,23,6000.0,uniform,choice,False,1502.944198032648
24,24,6000.0,uniform,mse,False,146.6387738628498
33,23,6000.0,uniform,mse,False,155.43744722556403
20,18,6000.0,uniform,mse,False,96.92966522174724
56,41,6000.0,uniform,mse,False,160.45090761263404
10,15,6000.0,uniform,mse,False,104.1456979428339
6,8,6000.0,uniform,choice,False,2254.581680844586
29,24,6000.0,uniform,mse,False,157.51022316027615
40,22,6000.0,uniform,mse,False,182.38695238420976
28,12,6000.0,uniform,choice,False,2169.2177764346297
48,21,6000.0,uniform,mse,False,201.9302810377879
56,23,6000.0,uniform,choice,False,1467.8734584425185
37,11,6000.0,uniform,choice,False,2382.119928467079
59,29,6000.0,uniform,mse,False,178.57636582269208
2,16,6000.0,uniform,mse,False,0.0
15,7,6000.0,uniform,choice,False,2801.8710577755005
46,21,6000.0,uniform,mse,False,238.99190028116016
53,34,6000.0,uniform,mse,False,205.62240732581571
37,22,6000.0,uniform,mse,False,150.33744576784588
26,12,6000.0,uniform,choice,False,2661.025325772004
21,18,6000.0,uniform,mse,False,164.6685993138947
25,24,6000.0,uniform,mse,False,153.0681795802119
11,15,6000.0,uniform,mse,False,96.83828994772676
34,23,6000.0,uniform,mse,False,156.5599808380162
58,16,6000.0,uniform,choice,False,2148.6107414792473
41,11,6000.0,uniform,choice,False,2389.7456190147104
30,24,6000.0,uniform,mse,False,138.48508367329674
34,11,6000.0,uniform,choice,False,2067.1521926553933
3,16,6000.0,uniform,mse,False,8.746679369909474
48,11,6000.0,uniform,choice,False,2355.6445806615225
41,22,6000.0,uniform,mse,False,144.98160021188895
49,21,6000.0,uniform,mse,False,224.6506835066388
54,42,6000.0,uniform,mse,False,182.15346802270446
60,29,6000.0,uniform,mse,False,171.56455072478795
20,9,6000.0,uniform,choice,False,2770.602547028354
47,21,6000.0,uniform,mse,False,186.6483763658286
55,23,6000.0,uniform,choice,False,1707.1081841523694
22,18,6000.0,uniform,mse,False,144.27552668418855
12,15,6000.0,uniform,mse,False,123.1339498270075
38,22,6000.0,uniform,mse,False,153.0879956103678
45,11,6000.0,uniform,choice,False,2412.209148560713
57,41,6000.0,uniform,mse,False,233.6925152874354
26,24,6000.0,uniform,mse,False,131.39757075380047
52,35,6000.0,uniform,mse,False,171.85987944620845
35,23,6000.0,uniform,mse,False,147.80856402793447
7,8,6000.0,uniform,choice,False,2479.028032435293
53,19,6000.0,uniform,choice,False,1922.307977406326
4,16,6000.0,uniform,mse,False,12.34432663210108
57,23,6000.0,uniform,choice,False,1352.636436149788
31,24,6000.0,uniform,mse,False,132.47780946256623
29,12,6000.0,uniform,choice,False,2693.3334736716133
16,7,6000.0,uniform,choice,False,2755.0059182513564
42,22,6000.0,uniform,mse,False,169.0444213808903
38,11,6000.0,uniform,choice,False,2672.8374667382977
50,21,6000.0,uniform,mse,False,262.4081065820948
13,15,6000.0,uniform,mse,False,109.4376973441967
58,30,6000.0,uniform,mse,False,166.57434442981375
23,18,6000.0,uniform,mse,False,178.33866658691827
27,12,6000.0,uniform,choice,False,1875.1330407200444
44,22,6000.0,uniform,mse,False,185.24785666776285
59,16,6000.0,uniform,choice,False,2365.0225136349127
39,22,6000.0,uniform,mse,False,158.2294991460189
27,24,6000.0,uniform,mse,False,129.81408398166974
5,16,6000.0,uniform,mse,False,43.111019472983934
32,24,6000.0,uniform,mse,False,160.87137719308552
42,11,6000.0,uniform,choice,False,2674.3579419367184
28,25,6000.0,uniform,mse,False,148.50508408805402
35,11,6000.0,uniform,choice,False,1830.7466879937267
55,42,6000.0,uniform,mse,False,119.52450376861552
53,35,6000.0,uniform,mse,False,251.12554019608504
49,11,6000.0,uniform,choice,False,2428.1687061652037
21,9,6000.0,uniform,choice,False,2782.9759467878985
14,15,6000.0,uniform,mse,False,166.48260449668606
18,19,6000.0,uniform,mse,False,127.37099355818812
43,22,6000.0,uniform,mse,False,163.34816313628997
54,24,6000.0,uniform,choice,False,1278.808746451165
51,21,6000.0,uniform,mse,False,222.59182374921141
59,30,6000.0,uniform,mse,False,201.52252700104992
56,42,6000.0,uniform,mse,False,184.4081342493445
6,16,6000.0,uniform,mse,False,45.18263383203773
8,8,6000.0,uniform,choice,False,2530.702971824232
45,22,6000.0,uniform,mse,False,175.00420109243092
46,11,6000.0,uniform,choice,False,2677.31250144618
36,23,6000.0,uniform,mse,False,154.9058668998692
24,25,6000.0,uniform,mse,False,134.36621748043666
33,24,6000.0,uniform,mse,False,170.54653323946516
56,24,6000.0,uniform,choice,False,1313.6800377565305
17,7,6000.0,uniform,choice,False,2809.897008788756
30,12,6000.0,uniform,choice,False,2188.390194092452
29,25,6000.0,uniform,mse,False,133.84845311022463
15,15,6000.0,uniform,mse,False,133.95010414329658
52,20,6000.0,uniform,choice,False,1575.6913308132403
19,19,6000.0,uniform,mse,False,159.42049554558537
39,11,6000.0,uniform,choice,False,1835.2842944895485
40,23,6000.0,uniform,mse,False,162.1053595659317
60,16,6000.0,uniform,choice,False,2155.3696934864793
7,16,6000.0,uniform,mse,False,62.93040282725036
24,13,6000.0,uniform,choice,False,1988.0062845977122
48,22,6000.0,uniform,mse,False,201.25477981901452
60,30,6000.0,uniform,mse,False,166.59196575932333
52,36,6000.0,uniform,mse,False,98.21787006446434
25,25,6000.0,uniform,mse,False,139.50240141302228
46,22,6000.0,uniform,mse,False,176.15488185117096
37,23,6000.0,uniform,mse,False,167.15545339593322
34,24,6000.0,uniform,mse,False,147.7333936522139
16,15,6000.0,uniform,mse,False,141.24602649278316
22,9,6000.0,uniform,choice,False,2077.0294931945477
20,19,6000.0,uniform,mse,False,124.0381570324229
54,43,6000.0,uniform,mse,False,171.4276045663455
43,11,6000.0,uniform,choice,False,1846.3281090857063
30,25,6000.0,uniform,mse,False,132.03467574845632
32,12,6000.0,uniform,choice,False,2001.2248474371888
8,16,6000.0,uniform,mse,False,76.57168144947582
55,24,6000.0,uniform,choice,False,1527.6680550433723
50,11,6000.0,uniform,choice,False,2709.915729759876
57,42,6000.0,uniform,mse,False,124.52686420727478
41,23,6000.0,uniform,mse,False,173.1290894101855
9,8,6000.0,uniform,choice,False,2266.6489182050227
58,31,6000.0,uniform,mse,False,199.16994766809148
49,22,6000.0,uniform,mse,False,177.3867740278288
26,25,6000.0,uniform,mse,False,107.6621084690431
47,11,6000.0,uniform,choice,False,2314.0953864523394
10,8,6000.0,uniform,choice,False,2552.3155999209816
57,24,6000.0,uniform,choice,False,1071.2147476580035
17,15,6000.0,uniform,mse,False,137.75155026350885
38,23,6000.0,uniform,mse,False,167.46910043348296
47,22,6000.0,uniform,mse,False,170.69577733500032
35,24,6000.0,uniform,mse,False,135.91127841352974
21,19,6000.0,uniform,mse,False,144.8326275395154
31,12,6000.0,uniform,choice,False,1899.5880741887172
9,16,6000.0,uniform,mse,False,106.91945379583643
53,36,6000.0,uniform,mse,False,188.6387881632284
58,17,6000.0,uniform,choice,False,2133.56908385925
31,25,6000.0,uniform,mse,False,149.39473752445232
25,13,6000.0,uniform,choice,False,2368.2536287315174
36,12,6000.0,uniform,choice,False,2188.8208675905844
53,20,6000.0,uniform,choice,False,1723.112393316234
42,23,6000.0,uniform,mse,False,182.99989508193713
10,16,6000.0,uniform,mse,False,102.52902223273175
27,25,6000.0,uniform,mse,False,149.0890324604731
59,31,6000.0,uniform,mse,False,181.84764523359416
50,22,6000.0,uniform,mse,False,186.11007603028915
22,19,6000.0,uniform,mse,False,138.0877749838848
23,9,6000.0,uniform,choice,False,2845.6039749761385
2,17,6000.0,uniform,mse,False,6.291073040428
32,25,6000.0,uniform,mse,False,150.09201044692554
39,23,6000.0,uniform,mse,False,147.6868795797379
2,9,6000.0,uniform,choice,False,1474.7758940259364
44,23,6000.0,uniform,mse,False,171.957106279444
55,43,6000.0,uniform,mse,False,189.62426769499797
54,25,6000.0,uniform,choice,False,1137.0016281430735
40,12,6000.0,uniform,choice,False,2173.3220852878662
33,12,6000.0,uniform,choice,False,2637.5558036940183
28,26,6000.0,uniform,mse,False,156.87996556180954
56,43,6000.0,uniform,mse,False,166.50005319001224
51,11,6000.0,uniform,choice,False,2793.066402647814
11,16,6000.0,uniform,mse,False,105.10399611813054
43,23,6000.0,uniform,mse,False,154.0550823569284
11,8,6000.0,uniform,choice,False,2614.2623390929994
52,37,6000.0,uniform,mse,False,215.8035876873436
56,25,6000.0,uniform,choice,False,1463.2688372271173
3,17,6000.0,uniform,mse,False,11.375851616472502
24,26,6000.0,uniform,mse,False,148.59401597251565
23,19,6000.0,uniform,mse,False,152.99314494447128
60,31,6000.0,uniform,mse,False,190.07780596508232
44,12,6000.0,uniform,choice,False,1850.5208451676517
51,22,6000.0,uniform,mse,False,167.25576103680257
33,25,6000.0,uniform,mse,False,136.27664363345613
36,24,6000.0,uniform,mse,False,167.29526472676983
59,17,6000.0,uniform,choice,False,1859.0842981425021
45,23,6000.0,uniform,mse,False,179.09258946142913
28,13,6000.0,uniform,choice,False,1978.6901979845154
26,13,6000.0,uniform,choice,False,2249.200191090157
29,26,6000.0,uniform,mse,False,100.29895217644254
12,16,6000.0,uniform,mse,False,78.16931367231005
37,12,6000.0,uniform,choice,False,2647.190284358115
4,17,6000.0,uniform,mse,False,38.22849199223009
18,20,6000.0,uniform,mse,False,132.5900886190216
52,21,6000.0,uniform,choice,False,2123.126087730072
40,24,6000.0,uniform,mse,False,179.72605375960381
25,26,6000.0,uniform,mse,False,96.87571148812978
18,10,6000.0,uniform,choice,False,2418.6488318067177
3,9,6000.0,uniform,choice,False,1838.3214252137736
58,32,6000.0,uniform,mse,False,194.3951356130086
34,25,6000.0,uniform,mse,False,122.75911534383098
54,44,6000.0,uniform,mse,False,195.11476511295254
55,25,6000.0,uniform,choice,False,1476.0655623650327
48,23,6000.0,uniform,mse,False,176.07375840823073
37,24,6000.0,uniform,mse,False,163.41295419886393
46,23,6000.0,uniform,mse,False,180.97359917954884
53,37,6000.0,uniform,mse,False,170.64861012421554
13,16,6000.0,uniform,mse,False,127.55894167011577
34,12,6000.0,uniform,choice,False,2213.601779543918
41,12,6000.0,uniform,choice,False,2312.487346214028
57,43,6000.0,uniform,mse,False,179.623381610526
30,26,6000.0,uniform,mse,False,160.9068547401473
5,17,6000.0,uniform,mse,False,33.21238323276425
12,8,6000.0,uniform,choice,False,2323.142439369571
19,20,6000.0,uniform,mse,False,125.6450572048101
48,12,6000.0,uniform,choice,False,1929.0029330200614
57,25,6000.0,uniform,choice,False,1282.7713730825149
26,26,6000.0,uniform,mse,False,158.46747911754582
41,24,6000.0,uniform,mse,False,179.16866355476338
60,17,6000.0,uniform,choice,False,2063.514192924294
45,12,6000.0,uniform,choice,False,2329.7584139991854
59,32,6000.0,uniform,mse,False,225.83167257038482
35,25,6000.0,uniform,mse,False,149.70696176197018
29,13,6000.0,uniform,choice,False,2392.5551696878383
14,16,6000.0,uniform,mse,False,126.52045052085454
27,13,6000.0,uniform,choice,False,2027.4829183990676
38,24,6000.0,uniform,mse,False,163.45420031311522
49,23,6000.0,uniform,mse,False,201.8335205063817
6,17,6000.0,uniform,mse,False,101.73625509128985
47,23,6000.0,uniform,mse,False,170.8033079304965
31,26,6000.0,uniform,mse,False,134.11823997092793
20,20,6000.0,uniform,mse,False,154.37520655856625
38,12,6000.0,uniform,choice,False,2239.7341421695564
4,9,6000.0,uniform,choice,False,2164.4857680289792
19,10,6000.0,uniform,choice,False,1884.7301134114666
52,38,6000.0,uniform,mse,False,138.66953133139086
27,26,6000.0,uniform,mse,False,136.97225105535645
42,24,6000.0,uniform,mse,False,165.89216376911838
15,16,6000.0,uniform,mse,False,113.04749621287506
53,21,6000.0,uniform,choice,False,1742.5521742547626
54,26,6000.0,uniform,choice,False,1437.0247992531788
55,44,6000.0,uniform,mse,False,131.00424256583423
7,17,6000.0,uniform,mse,False,104.7451173086364
32,26,6000.0,uniform,mse,False,159.63634709429263
60,32,6000.0,uniform,mse,False,204.00550505746162
39,24,6000.0,uniform,mse,False,142.4502944889901
56,44,6000.0,uniform,mse,False,199.5631589655824
21,20,6000.0,uniform,mse,False,132.8703127113051
35,12,6000.0,uniform,choice,False,1914.517083339817
13,8,6000.0,uniform,choice,False,2769.7501386226163
50,23,6000.0,uniform,mse,False,176.43677734531423
44,24,6000.0,uniform,mse,False,179.56099353701515
42,12,6000.0,uniform,choice,False,2714.1702334967863
28,27,6000.0,uniform,mse,False,184.76177521404938
56,26,6000.0,uniform,choice,False,1429.6752034990325
58,18,6000.0,uniform,choice,False,1988.5979673126492
49,12,6000.0,uniform,choice,False,2343.97454627818
24,27,6000.0,uniform,mse,False,194.90843757975313
16,16,6000.0,uniform,mse,False,119.78862884264099
8,17,6000.0,uniform,mse,False,75.96263291908726
43,24,6000.0,uniform,mse,False,146.41552376711974
24,14,6000.0,uniform,choice,False,2455.0675265662244
30,13,6000.0,uniform,choice,False,2258.55456750551
46,12,6000.0,uniform,choice,False,2781.8559212151877
33,26,6000.0,uniform,mse,False,103.15915921612348
22,20,6000.0,uniform,mse,False,139.3643699085243
58,33,6000.0,uniform,mse,False,174.0112379343828
36,25,6000.0,uniform,mse,False,150.11345575930227
53,38,6000.0,uniform,mse,False,288.59994212195846
5,9,6000.0,uniform,choice,False,1908.2122134605468
29,27,6000.0,uniform,mse,False,116.10362814802905
20,10,6000.0,uniform,choice,False,2632.0830698137165
51,23,6000.0,uniform,mse,False,177.39785906261665
45,24,6000.0,uniform,mse,False,198.17537687613967
39,12,6000.0,uniform,choice,False,1903.4417879199775
17,16,6000.0,uniform,mse,False,157.16284039174147
9,17,6000.0,uniform,mse,False,95.57192265513967
25,27,6000.0,uniform,mse,False,109.31066587266484
55,26,6000.0,uniform,choice,False,1194.0487046898872
54,45,6000.0,uniform,mse,False,132.7752900743244
23,20,6000.0,uniform,mse,False,140.74310782414886
40,25,6000.0,uniform,mse,False,154.54209005963392
14,8,6000.0,uniform,choice,False,2398.840556935788
34,26,6000.0,uniform,mse,False,157.45210011734028
52,22,6000.0,uniform,choice,False,1404.4020992579012
57,44,6000.0,uniform,mse,False,135.26029199624364
59,33,6000.0,uniform,mse,False,156.87347875891803
32,13,6000.0,uniform,choice,False,1979.5467820690674
57,26,6000.0,uniform,choice,False,1203.7506911031708
37,25,6000.0,uniform,mse,False,150.4396703000907
43,12,6000.0,uniform,choice,False,1923.1130480551578
59,18,6000.0,uniform,choice,False,1548.3885074489542
30,27,6000.0,uniform,mse,False,151.3426840805044
10,17,6000.0,uniform,mse,False,90.03561295398616
2,18,6000.0,uniform,mse,False,5.054463374088292
46,24,6000.0,uniform,mse,False,176.11857482957328
48,24,6000.0,uniform,mse,False,185.75052193735553
50,12,6000.0,uniform,choice,False,2801.9475101436146
26,27,6000.0,uniform,mse,False,158.79858113030681
18,21,6000.0,uniform,mse,False,135.07375762893398
25,14,6000.0,uniform,choice,False,1956.1951845355309
52,39,6000.0,uniform,mse,False,152.0922373173677
31,13,6000.0,uniform,choice,False,2037.8703991176671
47,12,6000.0,uniform,choice,False,2489.453010120898
41,25,6000.0,uniform,mse,False,146.36816593781586
35,26,6000.0,uniform,mse,False,136.84948730103528
6,9,6000.0,uniform,choice,False,2095.785436441431
21,10,6000.0,uniform,choice,False,2338.619162155309
11,17,6000.0,uniform,mse,False,114.70236963550491
3,18,6000.0,uniform,mse,False,9.606581077573852
60,33,6000.0,uniform,mse,False,236.15526022717768
38,25,6000.0,uniform,mse,False,136.0424771900306
31,27,6000.0,uniform,mse,False,145.69142301707654
36,13,6000.0,uniform,choice,False,1989.1409759994388
47,24,6000.0,uniform,mse,False,156.43289296052797
49,24,6000.0,uniform,mse,False,209.99543233127716
54,27,6000.0,uniform,choice,False,1358.8495382338322
27,27,6000.0,uniform,mse,False,141.65026290892422
19,21,6000.0,uniform,mse,False,153.19554040506532
15,8,6000.0,uniform,choice,False,2874.9311018527033
55,45,6000.0,uniform,mse,False,141.77285127281843
4,18,6000.0,uniform,mse,False,56.51378946770426
12,17,6000.0,uniform,mse,False,119.91050829681275
32,27,6000.0,uniform,mse,False,188.63335656738062
42,25,6000.0,uniform,mse,False,145.04391197151296
60,18,6000.0,uniform,choice,False,1788.6669137656681
56,45,6000.0,uniform,mse,False,132.44209729463842
56,27,6000.0,uniform,choice,False,1061.3574888489752
33,13,6000.0,uniform,choice,False,2247.0303837732145
53,22,6000.0,uniform,choice,False,1657.5501758921205
40,13,6000.0,uniform,choice,False,1965.1791919313619
28,28,6000.0,uniform,mse,False,206.65116520753676
58,34,6000.0,uniform,mse,False,203.3199890562337
53,39,6000.0,uniform,mse,False,186.24072679437432
39,25,6000.0,uniform,mse,False,153.48788225785125
20,21,6000.0,uniform,mse,False,128.3199127181748
24,28,6000.0,uniform,mse,False,201.33495719135536
44,25,6000.0,uniform,mse,False,154.0687846385503
26,14,6000.0,uniform,choice,False,1838.3231598388788
51,12,6000.0,uniform,choice,False,2199.3758922930842
50,24,6000.0,uniform,mse,False,177.03979326693758
5,18,6000.0,uniform,mse,False,51.385990308643464
13,17,6000.0,uniform,mse,False,124.46376018745376
28,14,6000.0,uniform,choice,False,2468.801266687945
7,9,6000.0,uniform,choice,False,2385.780785319557
22,10,6000.0,uniform,choice,False,2472.203351587406
44,13,6000.0,uniform,choice,False,1975.0436755677074
33,27,6000.0,uniform,mse,False,121.90745101016992
43,25,6000.0,uniform,mse,False,166.2434407728618
29,28,6000.0,uniform,mse,False,168.89747146522632
21,21,6000.0,uniform,mse,False,132.8991632780282
37,13,6000.0,uniform,choice,False,2235.5557609686234
59,34,6000.0,uniform,mse,False,179.51006648817284
36,26,6000.0,uniform,mse,False,161.57754449370552
55,27,6000.0,uniform,choice,False,1294.7633380308991
6,18,6000.0,uniform,mse,False,77.89428990625693
25,28,6000.0,uniform,mse,False,159.20046465519053
16,8,6000.0,uniform,choice,False,2822.252809441422
14,17,6000.0,uniform,mse,False,140.73748754329816
45,25,6000.0,uniform,mse,False,149.23788929089022
51,24,6000.0,uniform,mse,False,167.02268588428342
58,19,6000.0,uniform,choice,False,2054.0856285948744
54,46,6000.0,uniform,mse,False,162.4017195891714
52,40,6000.0,uniform,mse,False,156.52890907113613
57,27,6000.0,uniform,choice,False,1295.1096967219455
